datetime,direct.bid,direct.ask
2015-01-02 15:30:14,108.95,108.96
2015-01-02 15:30:15,108.94,108.95
2015-01-02 15:30:16,108.94,108.95
2015-01-02 15:30:17,108.94,108.95
2015-01-02 15:30:18,108.94,108.95
2015-01-02 15:30:19,108.94,108.95
2015-01-02 15:30:20,108.94,108.95
2015-01-02 15:30:21,108.94,108.95
2015-01-02 15:30:22,108.94,108.95
2015-01-02 15:30:23,108.94,108.95
2015-01-02 15:30:24,108.95,108.96
2015-01-02 15:30:25,108.95,108.96
2015-01-02 15:30:26,108.95,108.96
2015-01-02 15:30:27,108.95,108.96
2015-01-02 15:30:28,108.95,108.96
2015-01-02 15:30:29,108.95,108.96
2015-01-02 15:30:30,108.95,108.96
2015-01-02 15:30:31,108.94,108.95
2015-01-02 15:30:32,108.94,108.95
2015-01-02 15:30:33,108.94,108.95
2015-01-02 15:30:34,108.94,108.95
2015-01-02 15:30:35,108.94,108.95
2015-01-02 15:30:36,108.93,108.94
2015-01-02 15:30:37,108.92,108.93
2015-01-02 15:30:38,108.92,108.93
2015-01-02 15:30:39,108.92,108.93
2015-01-02 15:30:40,108.92,108.93
2015-01-02 15:30:41,108.92,108.93
2015-01-02 15:30:42,108.92,108.93
2015-01-02 15:30:43,108.92,108.93
2015-01-02 15:30:44,108.92,108.93
2015-01-02 15:30:45,108.94,108.94
2015-01-02 15:30:46,108.94,108.95
2015-01-02 15:30:47,108.94,108.95
2015-01-02 15:30:48,108.94,108.95
2015-01-02 15:30:49,108.94,108.95
2015-01-02 15:30:50,108.94,108.95
2015-01-02 15:30:51,108.94,108.95
2015-01-02 15:30:52,108.94,108.95
2015-01-02 15:30:53,108.93,108.94
2015-01-02 15:30:54,108.93,108.94
2015-01-02 15:30:55,108.94,108.95
2015-01-02 15:30:56,108.94,108.95
2015-01-02 15:30:57,108.94,108.95
2015-01-02 15:30:58,108.94,108.95
2015-01-02 15:30:59,108.94,108.95
2015-01-02 15:31:00,108.94,108.95
2015-01-02 15:31:01,108.94,108.95
2015-01-02 15:31:02,108.95,108.96
2015-01-02 15:31:03,108.95,108.96
2015-01-02 15:31:04,108.95,108.97
2015-01-02 15:31:05,108.95,108.97
2015-01-02 15:31:06,108.95,108.97
2015-01-02 15:31:07,108.95,108.97
2015-01-02 15:31:08,108.95,108.96
2015-01-02 15:31:09,108.95,108.96
2015-01-02 15:31:10,108.95,108.96
2015-01-02 15:31:11,108.95,108.96
2015-01-02 15:31:12,108.95,108.96
2015-01-02 15:31:13,108.95,108.96
2015-01-02 15:31:14,108.95,108.96
2015-01-02 15:31:15,108.95,108.96
2015-01-02 15:31:16,108.95,108.96
2015-01-02 15:31:17,108.95,108.96
2015-01-02 15:31:18,108.95,108.96
2015-01-02 15:31:19,108.95,108.96
2015-01-02 15:31:20,108.95,108.96
2015-01-02 15:31:21,108.95,108.96
2015-01-02 15:31:22,108.94,108.95
2015-01-02 15:31:23,108.94,108.95
2015-01-02 15:31:24,108.94,108.95
2015-01-02 15:31:25,108.94,108.95
2015-01-02 15:31:26,108.94,108.95
2015-01-02 15:31:27,108.94,108.95
2015-01-02 15:31:28,108.94,108.95
2015-01-02 15:31:29,108.94,108.95
2015-01-02 15:31:30,108.94,108.95
2015-01-02 15:31:31,108.94,108.95
2015-01-02 15:31:32,108.94,108.95
2015-01-02 15:31:33,108.95,108.96
2015-01-02 15:31:34,108.95,108.96
2015-01-02 15:31:35,108.95,108.96
2015-01-02 15:31:36,108.95,108.96
2015-01-02 15:31:37,108.95,108.96
2015-01-02 15:31:38,108.95,108.96
2015-01-02 15:31:39,108.94,108.95
2015-01-02 15:31:40,108.95,108.96
2015-01-02 15:31:41,108.94,108.95
2015-01-02 15:31:42,108.94,108.95
2015-01-02 15:31:43,108.94,108.95
2015-01-02 15:31:44,108.94,108.96
2015-01-02 15:31:45,108.94,108.95
2015-01-02 15:31:46,108.95,108.96
2015-01-02 15:31:47,108.95,108.96
2015-01-02 15:31:48,108.96,108.97
2015-01-02 15:31:49,108.96,108.97
2015-01-02 15:31:50,108.96,108.97
2015-01-02 15:31:51,108.96,108.97
2015-01-02 15:31:52,108.96,108.97
2015-01-02 15:31:53,108.96,108.97
2015-01-02 15:31:54,108.96,108.97
2015-01-02 15:31:55,108.96,108.97
2015-01-02 15:31:56,108.96,108.97
2015-01-02 15:31:57,108.96,108.97
2015-01-02 15:31:58,108.96,108.97
2015-01-02 15:31:59,108.96,108.97
2015-01-02 15:32:00,108.96,108.97
2015-01-02 15:32:01,108.96,108.97
2015-01-02 15:32:02,108.96,108.97
2015-01-02 15:32:03,108.97,108.98
2015-01-02 15:32:04,108.95,108.96
2015-01-02 15:32:05,108.95,108.96
2015-01-02 15:32:06,108.95,108.96
2015-01-02 15:32:07,108.95,108.96
2015-01-02 15:32:08,108.95,108.96
2015-01-02 15:32:09,108.96,108.97
2015-01-02 15:32:10,108.96,108.97
2015-01-02 15:32:11,108.96,108.97
2015-01-02 15:32:12,108.95,108.96
2015-01-02 15:32:13,108.96,108.97
2015-01-02 15:32:14,108.96,108.97
2015-01-02 15:32:15,108.97,108.98
2015-01-02 15:32:16,108.97,108.98
2015-01-02 15:32:17,108.97,108.98
2015-01-02 15:32:18,108.97,108.98
2015-01-02 15:32:19,108.96,108.97
2015-01-02 15:32:20,108.96,108.97
2015-01-02 15:32:21,108.96,108.97
2015-01-02 15:32:22,108.96,108.97
2015-01-02 15:32:23,108.96,108.97
2015-01-02 15:32:24,108.96,108.97
2015-01-02 15:32:25,108.96,108.97
2015-01-02 15:32:26,108.96,108.97
2015-01-02 15:32:27,108.96,108.97
2015-01-02 15:32:28,108.96,108.97
2015-01-02 15:32:29,108.95,108.96
2015-01-02 15:32:30,108.95,108.96
2015-01-02 15:32:31,108.95,108.96
2015-01-02 15:32:32,108.96,108.97
2015-01-02 15:32:33,108.96,108.97
2015-01-02 15:32:34,108.96,108.97
2015-01-02 15:32:35,108.96,108.97
2015-01-02 15:32:36,108.96,108.97
2015-01-02 15:32:37,108.96,108.97
2015-01-02 15:32:38,108.96,108.97
2015-01-02 15:32:39,108.96,108.97
2015-01-02 15:32:40,108.96,108.97
2015-01-02 15:32:41,108.96,108.97
2015-01-02 15:32:42,108.95,108.96
2015-01-02 15:32:43,108.95,108.96
2015-01-02 15:32:44,108.95,108.96
2015-01-02 15:32:45,108.95,108.96
2015-01-02 15:32:46,108.94,108.95
2015-01-02 15:32:47,108.95,108.96
2015-01-02 15:32:48,108.95,108.96
2015-01-02 15:32:49,108.95,108.96
2015-01-02 15:32:50,108.94,108.95
2015-01-02 15:32:51,108.94,108.95
2015-01-02 15:32:52,108.94,108.95
2015-01-02 15:32:53,108.95,108.96
2015-01-02 15:32:54,108.95,108.96
2015-01-02 15:32:55,108.95,108.96
2015-01-02 15:32:56,108.96,108.97
2015-01-02 15:32:57,108.96,108.97
2015-01-02 15:32:58,108.96,108.97
2015-01-02 15:32:59,108.95,108.96
2015-01-02 15:33:00,108.95,108.97
2015-01-02 15:33:01,108.95,108.96
2015-01-02 15:33:02,108.95,108.96
2015-01-02 15:33:03,108.96,108.97
2015-01-02 15:33:04,108.96,108.97
2015-01-02 15:33:05,108.96,108.97
2015-01-02 15:33:06,108.97,108.98
2015-01-02 15:33:07,108.97,108.98
2015-01-02 15:33:08,108.97,108.98
2015-01-02 15:33:09,108.98,108.99
2015-01-02 15:33:10,108.99,109.0
2015-01-02 15:33:11,108.99,109.0
2015-01-02 15:33:12,108.99,109.0
2015-01-02 15:33:13,109.01,109.02
2015-01-02 15:33:14,109.01,109.02
2015-01-02 15:33:15,109.01,109.02
2015-01-02 15:33:16,109.01,109.02
2015-01-02 15:33:17,109.01,109.02
2015-01-02 15:33:18,109.01,109.02
2015-01-02 15:33:19,109.0,109.01
2015-01-02 15:33:20,109.01,109.02
2015-01-02 15:33:21,109.0,109.01
2015-01-02 15:33:22,109.0,109.01
2015-01-02 15:33:23,109.01,109.02
2015-01-02 15:33:24,109.01,109.02
2015-01-02 15:33:25,108.99,109.0
2015-01-02 15:33:26,109.0,109.01
2015-01-02 15:33:27,109.0,109.01
2015-01-02 15:33:28,109.0,109.01
2015-01-02 15:33:29,109.0,109.01
2015-01-02 15:33:30,109.0,109.01
2015-01-02 15:33:31,109.01,109.02
2015-01-02 15:33:32,109.01,109.02
2015-01-02 15:33:33,109.01,109.02
2015-01-02 15:33:34,109.01,109.02
2015-01-02 15:33:35,109.01,109.02
2015-01-02 15:33:36,109.02,109.03
2015-01-02 15:33:37,109.02,109.03
2015-01-02 15:33:38,109.02,109.03
2015-01-02 15:33:39,109.02,109.03
2015-01-02 15:33:40,109.02,109.03
2015-01-02 15:33:41,109.02,109.03
2015-01-02 15:33:42,109.02,109.03
2015-01-02 15:33:43,109.03,109.04
2015-01-02 15:33:44,109.03,109.04
2015-01-02 15:33:45,109.02,109.03
2015-01-02 15:33:46,109.02,109.03
2015-01-02 15:33:47,109.03,109.04
2015-01-02 15:33:48,109.03,109.04
2015-01-02 15:33:49,109.05,109.06
2015-01-02 15:33:50,109.05,109.06
2015-01-02 15:33:51,109.05,109.06
2015-01-02 15:33:52,109.05,109.06
2015-01-02 15:33:53,109.07,109.08
2015-01-02 15:33:54,109.08,109.09
2015-01-02 15:33:55,109.08,109.09
2015-01-02 15:33:56,109.08,109.09
2015-01-02 15:33:57,109.08,109.09
2015-01-02 15:33:58,109.08,109.09
2015-01-02 15:33:59,109.08,109.09
2015-01-02 15:34:00,109.08,109.09
2015-01-02 15:34:01,109.08,109.09
2015-01-02 15:34:02,109.08,109.09
2015-01-02 15:34:03,109.07,109.08
2015-01-02 15:34:04,109.07,109.08
2015-01-02 15:34:05,109.07,109.08
2015-01-02 15:34:06,109.07,109.08
2015-01-02 15:34:07,109.08,109.09
2015-01-02 15:34:08,109.07,109.08
2015-01-02 15:34:09,109.08,109.09
2015-01-02 15:34:10,109.08,109.09
2015-01-02 15:34:11,109.08,109.09
2015-01-02 15:34:12,109.08,109.09
2015-01-02 15:34:13,109.08,109.09
2015-01-02 15:34:14,109.09,109.1
2015-01-02 15:34:15,109.09,109.1
2015-01-02 15:34:16,109.09,109.1
2015-01-02 15:34:17,109.09,109.1
2015-01-02 15:34:18,109.09,109.1
2015-01-02 15:34:19,109.09,109.1
2015-01-02 15:34:20,109.09,109.1
2015-01-02 15:34:21,109.08,109.09
2015-01-02 15:34:22,109.07,109.08
2015-01-02 15:34:23,109.08,109.09
2015-01-02 15:34:24,109.07,109.08
2015-01-02 15:34:25,109.07,109.08
2015-01-02 15:34:26,109.08,109.09
2015-01-02 15:34:27,109.08,109.09
2015-01-02 15:34:28,109.08,109.09
2015-01-02 15:34:29,109.08,109.09
2015-01-02 15:34:30,109.08,109.09
2015-01-02 15:34:31,109.08,109.09
2015-01-02 15:34:32,109.08,109.09
2015-01-02 15:34:33,109.08,109.09
2015-01-02 15:34:34,109.08,109.09
2015-01-02 15:34:35,109.09,109.1
2015-01-02 15:34:36,109.08,109.09
2015-01-02 15:34:37,109.08,109.1
2015-01-02 15:34:38,109.08,109.1
2015-01-02 15:34:39,109.08,109.09
2015-01-02 15:34:40,109.08,109.09
2015-01-02 15:34:41,109.08,109.09
2015-01-02 15:34:42,109.09,109.1
2015-01-02 15:34:43,109.09,109.1
2015-01-02 15:34:44,109.09,109.1
2015-01-02 15:34:45,109.09,109.1
2015-01-02 15:34:46,109.1,109.11
2015-01-02 15:34:47,109.1,109.11
2015-01-02 15:34:48,109.11,109.12
2015-01-02 15:34:49,109.11,109.12
2015-01-02 15:34:50,109.11,109.12
2015-01-02 15:34:51,109.11,109.12
2015-01-02 15:34:52,109.11,109.12
2015-01-02 15:34:53,109.11,109.12
2015-01-02 15:34:54,109.11,109.12
2015-01-02 15:34:55,109.11,109.12
2015-01-02 15:34:56,109.11,109.12
2015-01-02 15:34:57,109.11,109.12
2015-01-02 15:34:58,109.11,109.12
2015-01-02 15:34:59,109.12,109.13
2015-01-02 15:35:00,109.12,109.13
2015-01-02 15:35:01,109.11,109.13
2015-01-02 15:35:02,109.11,109.11
2015-01-02 15:35:03,109.1,109.11
2015-01-02 15:35:04,109.11,109.12
2015-01-02 15:35:05,109.09,109.1
2015-01-02 15:35:06,109.09,109.1
2015-01-02 15:35:07,109.09,109.1
2015-01-02 15:35:08,109.1,109.11
2015-01-02 15:35:09,109.11,109.12
2015-01-02 15:35:10,109.11,109.12
2015-01-02 15:35:11,109.11,109.12
2015-01-02 15:35:12,109.11,109.12
2015-01-02 15:35:13,109.11,109.12
2015-01-02 15:35:14,109.11,109.12
2015-01-02 15:35:15,109.11,109.12
2015-01-02 15:35:16,109.11,109.12
2015-01-02 15:35:17,109.11,109.12
2015-01-02 15:35:18,109.09,109.1
2015-01-02 15:35:19,109.09,109.1
2015-01-02 15:35:20,109.09,109.1
2015-01-02 15:35:21,109.1,109.11
2015-01-02 15:35:22,109.09,109.11
2015-01-02 15:35:23,109.09,109.11
2015-01-02 15:35:24,109.09,109.1
2015-01-02 15:35:25,109.1,109.11
2015-01-02 15:35:26,109.1,109.11
2015-01-02 15:35:27,109.09,109.11
2015-01-02 15:35:28,109.1,109.11
2015-01-02 15:35:29,109.1,109.11
2015-01-02 15:35:30,109.1,109.11
2015-01-02 15:35:31,109.08,109.09
2015-01-02 15:35:32,109.08,109.09
2015-01-02 15:35:33,109.09,109.1
2015-01-02 15:35:34,109.09,109.1
2015-01-02 15:35:35,109.09,109.1
2015-01-02 15:35:36,109.09,109.1
2015-01-02 15:35:37,109.08,109.09
2015-01-02 15:35:38,109.07,109.08
2015-01-02 15:35:39,109.07,109.08
2015-01-02 15:35:40,109.07,109.08
2015-01-02 15:35:41,109.07,109.08
2015-01-02 15:35:42,109.08,109.09
2015-01-02 15:35:43,109.08,109.09
2015-01-02 15:35:44,109.08,109.09
2015-01-02 15:35:45,109.08,109.09
2015-01-02 15:35:46,109.08,109.09
2015-01-02 15:35:47,109.08,109.09
2015-01-02 15:35:48,109.08,109.09
2015-01-02 15:35:49,109.08,109.09
2015-01-02 15:35:50,109.07,109.08
2015-01-02 15:35:51,109.06,109.07
2015-01-02 15:35:52,109.06,109.07
2015-01-02 15:35:53,109.06,109.07
2015-01-02 15:35:54,109.05,109.07
2015-01-02 15:35:55,109.04,109.05
2015-01-02 15:35:56,109.04,109.05
2015-01-02 15:35:57,109.05,109.06
2015-01-02 15:35:58,109.05,109.06
2015-01-02 15:35:59,109.04,109.05
2015-01-02 15:36:00,109.04,109.05
2015-01-02 15:36:01,109.04,109.05
2015-01-02 15:36:02,109.04,109.05
2015-01-02 15:36:03,109.03,109.05
2015-01-02 15:36:04,109.04,109.05
2015-01-02 15:36:05,109.04,109.05
2015-01-02 15:36:06,109.03,109.04
2015-01-02 15:36:07,109.03,109.04
2015-01-02 15:36:08,109.03,109.04
2015-01-02 15:36:09,109.04,109.06
2015-01-02 15:36:10,109.04,109.06
2015-01-02 15:36:11,109.04,109.05
2015-01-02 15:36:12,109.04,109.05
2015-01-02 15:36:13,109.04,109.05
2015-01-02 15:36:14,109.04,109.05
2015-01-02 15:36:15,109.04,109.05
2015-01-02 15:36:16,109.05,109.06
2015-01-02 15:36:17,109.05,109.06
2015-01-02 15:36:18,109.06,109.07
2015-01-02 15:36:19,109.06,109.07
2015-01-02 15:36:20,109.06,109.07
2015-01-02 15:36:21,109.05,109.06
2015-01-02 15:36:22,109.05,109.06
2015-01-02 15:36:23,109.05,109.06
2015-01-02 15:36:24,109.05,109.06
2015-01-02 15:36:25,109.05,109.06
2015-01-02 15:36:26,109.05,109.06
2015-01-02 15:36:27,109.06,109.07
2015-01-02 15:36:28,109.06,109.07
2015-01-02 15:36:29,109.05,109.06
2015-01-02 15:36:30,109.05,109.06
2015-01-02 15:36:31,109.05,109.06
2015-01-02 15:36:32,109.05,109.06
2015-01-02 15:36:33,109.04,109.05
2015-01-02 15:36:34,109.05,109.06
2015-01-02 15:36:35,109.05,109.06
2015-01-02 15:36:36,109.05,109.06
2015-01-02 15:36:37,109.06,109.07
2015-01-02 15:36:38,109.05,109.06
2015-01-02 15:36:39,109.05,109.06
2015-01-02 15:36:40,109.05,109.06
2015-01-02 15:36:41,109.05,109.06
2015-01-02 15:36:42,109.05,109.06
2015-01-02 15:36:43,109.05,109.06
2015-01-02 15:36:44,109.06,109.07
2015-01-02 15:36:45,109.06,109.07
2015-01-02 15:36:46,109.06,109.07
2015-01-02 15:36:47,109.07,109.08
2015-01-02 15:36:48,109.07,109.08
2015-01-02 15:36:49,109.07,109.08
2015-01-02 15:36:50,109.07,109.08
2015-01-02 15:36:51,109.07,109.08
2015-01-02 15:36:52,109.07,109.08
2015-01-02 15:36:53,109.07,109.08
2015-01-02 15:36:54,109.07,109.08
2015-01-02 15:36:55,109.07,109.08
2015-01-02 15:36:56,109.07,109.08
2015-01-02 15:36:57,109.07,109.08
2015-01-02 15:36:58,109.07,109.08
2015-01-02 15:36:59,109.07,109.08
2015-01-02 15:37:00,109.07,109.08
2015-01-02 15:37:01,109.07,109.09
2015-01-02 15:37:02,109.07,109.09
2015-01-02 15:37:03,109.07,109.09
2015-01-02 15:37:04,109.07,109.09
2015-01-02 15:37:05,109.07,109.09
2015-01-02 15:37:06,109.07,109.09
2015-01-02 15:37:07,109.07,109.09
2015-01-02 15:37:08,109.07,109.08
2015-01-02 15:37:09,109.07,109.09
2015-01-02 15:37:10,109.07,109.09
2015-01-02 15:37:11,109.07,109.08
2015-01-02 15:37:12,109.07,109.08
2015-01-02 15:37:13,109.07,109.08
2015-01-02 15:37:14,109.07,109.08
2015-01-02 15:37:15,109.07,109.08
2015-01-02 15:37:16,109.06,109.07
2015-01-02 15:37:17,109.05,109.06
2015-01-02 15:37:18,109.07,109.08
2015-01-02 15:37:19,109.07,109.08
2015-01-02 15:37:20,109.07,109.09
2015-01-02 15:37:21,109.07,109.08
2015-01-02 15:37:22,109.07,109.09
2015-01-02 15:37:23,109.07,109.09
2015-01-02 15:37:24,109.09,109.1
2015-01-02 15:37:25,109.08,109.09
2015-01-02 15:37:26,109.1,109.11
2015-01-02 15:37:27,109.1,109.11
2015-01-02 15:37:28,109.12,109.13
2015-01-02 15:37:29,109.12,109.13
2015-01-02 15:37:30,109.13,109.14
2015-01-02 15:37:31,109.14,109.14
2015-01-02 15:37:32,109.13,109.14
2015-01-02 15:37:33,109.13,109.14
2015-01-02 15:37:34,109.13,109.14
2015-01-02 15:37:35,109.11,109.12
2015-01-02 15:37:36,109.11,109.12
2015-01-02 15:37:37,109.11,109.12
2015-01-02 15:37:38,109.12,109.13
2015-01-02 15:37:39,109.12,109.13
2015-01-02 15:37:40,109.09,109.1
2015-01-02 15:37:41,109.09,109.1
2015-01-02 15:37:42,109.08,109.09
2015-01-02 15:37:43,109.08,109.09
2015-01-02 15:37:44,109.08,109.09
2015-01-02 15:37:45,109.08,109.09
2015-01-02 15:37:46,109.07,109.08
2015-01-02 15:37:47,109.07,109.08
2015-01-02 15:37:48,109.07,109.08
2015-01-02 15:37:49,109.07,109.08
2015-01-02 15:37:50,109.07,109.08
2015-01-02 15:37:51,109.07,109.08
2015-01-02 15:37:52,109.07,109.08
2015-01-02 15:37:53,109.07,109.08
2015-01-02 15:37:54,109.07,109.08
2015-01-02 15:37:55,109.07,109.08
2015-01-02 15:37:56,109.07,109.08
2015-01-02 15:37:57,109.07,109.08
2015-01-02 15:37:58,109.07,109.08
2015-01-02 15:37:59,109.07,109.08
2015-01-02 15:38:00,109.08,109.09
2015-01-02 15:38:01,109.08,109.09
2015-01-02 15:38:02,109.08,109.09
2015-01-02 15:38:03,109.08,109.09
2015-01-02 15:38:04,109.08,109.09
2015-01-02 15:38:05,109.08,109.09
2015-01-02 15:38:06,109.09,109.1
2015-01-02 15:38:07,109.09,109.1
2015-01-02 15:38:08,109.09,109.1
2015-01-02 15:38:09,109.09,109.1
2015-01-02 15:38:10,109.09,109.1
2015-01-02 15:38:11,109.09,109.1
2015-01-02 15:38:12,109.09,109.1
2015-01-02 15:38:13,109.09,109.1
2015-01-02 15:38:14,109.09,109.1
2015-01-02 15:38:15,109.09,109.1
2015-01-02 15:38:16,109.09,109.1
2015-01-02 15:38:17,109.1,109.11
2015-01-02 15:38:18,109.1,109.11
2015-01-02 15:38:19,109.09,109.1
2015-01-02 15:38:20,109.1,109.11
2015-01-02 15:38:21,109.1,109.11
2015-01-02 15:38:22,109.1,109.11
2015-01-02 15:38:23,109.11,109.12
2015-01-02 15:38:24,109.11,109.12
2015-01-02 15:38:25,109.11,109.12
2015-01-02 15:38:26,109.11,109.12
2015-01-02 15:38:27,109.11,109.12
2015-01-02 15:38:28,109.11,109.12
2015-01-02 15:38:29,109.11,109.12
2015-01-02 15:38:30,109.11,109.12
2015-01-02 15:38:31,109.11,109.12
2015-01-02 15:38:32,109.11,109.12
2015-01-02 15:38:33,109.1,109.11
2015-01-02 15:38:34,109.09,109.1
2015-01-02 15:38:35,109.08,109.09
2015-01-02 15:38:36,109.08,109.09
2015-01-02 15:38:37,109.09,109.1
2015-01-02 15:38:38,109.09,109.1
2015-01-02 15:38:39,109.09,109.1
2015-01-02 15:38:40,109.08,109.09
2015-01-02 15:38:41,109.07,109.08
2015-01-02 15:38:42,109.06,109.07
2015-01-02 15:38:43,109.06,109.07
2015-01-02 15:38:44,109.06,109.07
2015-01-02 15:38:45,109.06,109.07
2015-01-02 15:38:46,109.05,109.06
2015-01-02 15:38:47,109.05,109.06
2015-01-02 15:38:48,109.05,109.06
2015-01-02 15:38:49,109.06,109.07
2015-01-02 15:38:50,109.06,109.07
2015-01-02 15:38:51,109.06,109.07
2015-01-02 15:38:52,109.06,109.07
2015-01-02 15:38:53,109.06,109.07
2015-01-02 15:38:54,109.07,109.08
2015-01-02 15:38:55,109.07,109.08
2015-01-02 15:38:56,109.07,109.08
2015-01-02 15:38:57,109.07,109.08
2015-01-02 15:38:58,109.07,109.08
2015-01-02 15:38:59,109.07,109.08
2015-01-02 15:39:00,109.09,109.1
2015-01-02 15:39:01,109.09,109.1
2015-01-02 15:39:02,109.09,109.1
2015-01-02 15:39:03,109.09,109.1
2015-01-02 15:39:04,109.08,109.09
2015-01-02 15:39:05,109.08,109.09
2015-01-02 15:39:06,109.08,109.09
2015-01-02 15:39:07,109.08,109.09
2015-01-02 15:39:08,109.08,109.09
2015-01-02 15:39:09,109.08,109.09
2015-01-02 15:39:10,109.08,109.09
2015-01-02 15:39:11,109.08,109.09
2015-01-02 15:39:12,109.08,109.09
2015-01-02 15:39:13,109.09,109.1
2015-01-02 15:39:14,109.1,109.11
2015-01-02 15:39:15,109.1,109.11
2015-01-02 15:39:16,109.1,109.11
2015-01-02 15:39:17,109.1,109.11
2015-01-02 15:39:18,109.1,109.11
2015-01-02 15:39:19,109.1,109.11
2015-01-02 15:39:20,109.1,109.11
2015-01-02 15:39:21,109.09,109.1
2015-01-02 15:39:22,109.09,109.1
2015-01-02 15:39:23,109.09,109.1
2015-01-02 15:39:24,109.08,109.09
2015-01-02 15:39:25,109.09,109.1
2015-01-02 15:39:26,109.09,109.1
2015-01-02 15:39:27,109.09,109.1
2015-01-02 15:39:28,109.09,109.1
2015-01-02 15:39:29,109.09,109.1
2015-01-02 15:39:30,109.09,109.1
2015-01-02 15:39:31,109.09,109.1
2015-01-02 15:39:32,109.09,109.1
2015-01-02 15:39:33,109.09,109.1
2015-01-02 15:39:34,109.09,109.1
2015-01-02 15:39:35,109.09,109.1
2015-01-02 15:39:36,109.09,109.1
2015-01-02 15:39:37,109.09,109.1
2015-01-02 15:39:38,109.09,109.1
2015-01-02 15:39:39,109.09,109.1
2015-01-02 15:39:40,109.09,109.1
2015-01-02 15:39:41,109.09,109.1
2015-01-02 15:39:42,109.09,109.1
2015-01-02 15:39:43,109.09,109.1
2015-01-02 15:39:44,109.08,109.09
2015-01-02 15:39:45,109.09,109.1
2015-01-02 15:39:46,109.09,109.1
2015-01-02 15:39:47,109.09,109.1
2015-01-02 15:39:48,109.09,109.1
2015-01-02 15:39:49,109.09,109.1
2015-01-02 15:39:50,109.09,109.1
2015-01-02 15:39:51,109.09,109.1
2015-01-02 15:39:52,109.09,109.1
2015-01-02 15:39:53,109.09,109.1
2015-01-02 15:39:54,109.09,109.1
2015-01-02 15:39:55,109.1,109.11
2015-01-02 15:39:56,109.1,109.11
2015-01-02 15:39:57,109.1,109.11
2015-01-02 15:39:58,109.1,109.11
2015-01-02 15:39:59,109.1,109.11
2015-01-02 15:40:00,109.1,109.11
2015-01-02 15:40:01,109.1,109.11
2015-01-02 15:40:02,109.1,109.11
2015-01-02 15:40:03,109.1,109.12
2015-01-02 15:40:04,109.11,109.12
2015-01-02 15:40:05,109.11,109.12
2015-01-02 15:40:06,109.11,109.12
2015-01-02 15:40:07,109.11,109.12
2015-01-02 15:40:08,109.11,109.12
2015-01-02 15:40:09,109.11,109.12
2015-01-02 15:40:10,109.11,109.12
2015-01-02 15:40:11,109.11,109.12
2015-01-02 15:40:12,109.11,109.12
2015-01-02 15:40:13,109.13,109.14
2015-01-02 15:40:14,109.12,109.14
2015-01-02 15:40:15,109.13,109.14
2015-01-02 15:40:16,109.13,109.14
2015-01-02 15:40:17,109.13,109.14
2015-01-02 15:40:18,109.13,109.14
2015-01-02 15:40:19,109.14,109.15
2015-01-02 15:40:20,109.15,109.16
2015-01-02 15:40:21,109.14,109.15
2015-01-02 15:40:22,109.14,109.15
2015-01-02 15:40:23,109.14,109.15
2015-01-02 15:40:24,109.14,109.15
2015-01-02 15:40:25,109.14,109.15
2015-01-02 15:40:26,109.14,109.15
2015-01-02 15:40:27,109.14,109.15
2015-01-02 15:40:28,109.14,109.15
2015-01-02 15:40:29,109.14,109.15
2015-01-02 15:40:30,109.15,109.15
2015-01-02 15:40:31,109.14,109.15
2015-01-02 15:40:32,109.14,109.15
2015-01-02 15:40:33,109.14,109.15
2015-01-02 15:40:34,109.15,109.16
2015-01-02 15:40:35,109.16,109.17
2015-01-02 15:40:36,109.16,109.17
2015-01-02 15:40:37,109.16,109.17
2015-01-02 15:40:38,109.16,109.17
2015-01-02 15:40:39,109.16,109.17
2015-01-02 15:40:40,109.16,109.17
2015-01-02 15:40:41,109.16,109.17
2015-01-02 15:40:42,109.16,109.17
2015-01-02 15:40:43,109.16,109.17
2015-01-02 15:40:44,109.16,109.17
2015-01-02 15:40:45,109.16,109.17
2015-01-02 15:40:46,109.17,109.18
2015-01-02 15:40:47,109.16,109.17
2015-01-02 15:40:48,109.16,109.17
2015-01-02 15:40:49,109.16,109.17
2015-01-02 15:40:50,109.16,109.17
2015-01-02 15:40:51,109.14,109.15
2015-01-02 15:40:52,109.14,109.15
2015-01-02 15:40:53,109.12,109.13
2015-01-02 15:40:54,109.13,109.14
2015-01-02 15:40:55,109.13,109.14
2015-01-02 15:40:56,109.13,109.14
2015-01-02 15:40:57,109.14,109.15
2015-01-02 15:40:58,109.14,109.15
2015-01-02 15:40:59,109.14,109.15
2015-01-02 15:41:00,109.14,109.15
2015-01-02 15:41:01,109.16,109.17
2015-01-02 15:41:02,109.17,109.18
2015-01-02 15:41:03,109.17,109.18
2015-01-02 15:41:04,109.17,109.18
2015-01-02 15:41:05,109.17,109.19
2015-01-02 15:41:06,109.17,109.19
2015-01-02 15:41:07,109.17,109.18
2015-01-02 15:41:08,109.16,109.17
2015-01-02 15:41:09,109.16,109.17
2015-01-02 15:41:10,109.16,109.17
2015-01-02 15:41:11,109.16,109.17
2015-01-02 15:41:12,109.16,109.17
2015-01-02 15:41:13,109.16,109.17
2015-01-02 15:41:14,109.16,109.17
2015-01-02 15:41:15,109.16,109.17
2015-01-02 15:41:16,109.16,109.17
2015-01-02 15:41:17,109.16,109.17
2015-01-02 15:41:18,109.16,109.17
